trip_id,start_time,end_time,headway_secs,exact_times
R097-0-WD,19:00:00,23:00:00,1500,0
R097-1-WD,05:30:00,07:00:00,1200,0
R097-1-WD,07:00:00,09:00:00,600,0
R097-1-WD,09:00:00,16:00:00,900,0
R097-1-WD,16:00:00,19:00:00,600,0
R097-1-WD,19:00:00,23:00:00,1500,0
R097-0-WE,06:30:00,22:30:00,1800,0
R097-1-WE,06:30:00,22:30:00,1800,0
R098-0-WD,05:30:00,07:00:00,1200,0
R098-0-WD,07:00:00,09:00:00,600,0
R098-0-WD,09:00:00,16:00:00,900,0
R098-0-WD,16:00:00,19:00:00,600,0
R098-0-WD,19:00:00,23:00:00,1500,0
R098-1-WD,05:30:00,07:00:00,1200,0
R098-1-WD,07:00:00,09:00:00,600,0
R098-1-WD,09:00:00,16:00:00,900,0
R098-1-WD,16:00:00,19:00:00,600,0
R098-1-WD,19:00:00,23:00:00,1500,0
R098-0-WE,06:30:00,22:30:00,1800,0
R098-1-WE,06:30:00,22:30:00,1800,0
R099-0-WD,05:30:00,07:00:00,1200,0
R099-0-WD,07:00:00,09:00:00,600,0
R099-0-WD,09:00:00,16:00:00,900,0
R099-0-WD,16:00:00,19:00:00,600,0
R099-0-WD,19:00:00,23:00:00,1500,0
R099-1-WD,05:30:00,07:00:00,1200,0
R099-1-WD,07:00:00,09:00:00,600,0
R099-1-WD,09:00:00,16:00:00,900,0
R099-1-WD,16:00:00,19:00:00,600,0
R099-1-WD,19:00:00,23:00:00,1500,0
R099-0-WE,06:30:00,22:30:00,1800,0
R099-1-WE,06:30:00,22:30:00,1800,0
R100-0-WD,05:30:00,07:00:00,1200,0
R100-0-WD,07:00:00,09:00:00,600,0
R100-0-WD,09:00:00,16:00:00,900,0
R100-0-WD,16:00:00,19:00:00,600,0
R100-0-WD,19:00:00,23:00:00,1500,0
R100-1-WD,05:30:00,07:00:00,1200,0
R100-1-WD,07:00:00,09:00:00,600,0
R100-1-WD,09:00:00,16:00:00,900,0
R100-1-WD,16:00:00,19:00:00,600,0
R100-1-WD,19:00:00,23:00:00,1500,0
R100-0-WE,06:30:00,22:30:00,1800,0
R100-1-WE,06:30:00,22:30:00,1800,0
R101-0-WD,05:30:00,07:00:00,1200,0
R101-0-WD,07:00:00,09:00:00,600,0
R101-0-WD,09:00:00,16:00:00,900,0
R101-0-WD,16:00:00,19:00:00,600,0
R101-0-WD,19:00:00,23:00:00,1500,0
R101-1-WD,05:30:00,07:00:00,1200,0
R101-1-WD,07:00:00,09:00:00,600,0
R101-1-WD,09:00:00,16:00:00,900,0
R101-1-WD,16:00:00,19:00:00,600,0
R101-1-WD,19:00:00,23:00:00,1500,0
R101-0-WE,06:30:00,22:30:00,1800,0
R101-1-WE,06:30:00,22:30:00,1800,0
R102-0-WD,05:30:00,07:00:00,1200,0
R102-0-WD,07:00:00,09:00:00,600,0
R102-0-WD,09:00:00,16:00:00,900,0
R102-0-WD,16:00:00,19:00:00,600,0
R102-0-WD,19:00:00,23:00:00,1500,0
R102-1-WD,05:30:00,07:00:00,1200,0
R102-1-WD,07:00:00,09:00:00,600,0
R102-1-WD,09:00:00,16:00:00,900,0
R102-1-WD,16:00:00,19:00:00,600,0
R102-1-WD,19:00:00,23:00:00,1500,0
R102-0-WE,06:30:00,22:30:00,1800,0
R102-1-WE,06:30:00,22:30:00,1800,0
R103-0-WD,05:30:00,07:00:00,1200,0
R103-0-WD,07:00:00,09:00:00,600,0
R103-0-WD,09:00:00,16:00:00,900,0
R103-0-WD,16:00:00,19:00:00,600,0
R103-0-WD,19:00:00,23:00:00,1500,0
R103-1-WD,05:30:00,07:00:00,1200,0
R103-1-WD,07:00:00,09:00:00,600,0
R103-1-WD,09:00:00,16:00:00,900,0
R103-1-WD,16:00:00,19:00:00,600,0
R103-1-WD,19:00:00,23:00:00,1500,0
R103-0-WE,06:30:00,22:30:00,1800,0
R103-1-WE,06:30:00,22:30:00,1800,0
R104-0-WD,05:30:00,07:00:00,1200,0
R104-0-WD,07:00:00,09:00:00,600,0
R104-0-WD,09:00:00,16:00:00,900,0
R104-0-WD,16:00:00,19:00:00,600,0
R104-0-WD,19:00:00,23:00:00,1500,0
R104-1-WD,05:30:00,07:00:00,1200,0
R104-1-WD,07:00:00,09:00:00,600,0
R104-1-WD,09:00:00,16:00:00,900,0
R104-1-WD,16:00:00,19:00:00,600,0
R104-1-WD,19:00:00,23:00:00,1500,0
R104-0-WE,06:30:00,22:30:00,1800,0
R104-1-WE,06:30:00,22:30:00,1800,0
R105-0-WD,05:30:00,07:00:00,1200,0
R105-0-WD,07:00:00,09:00:00,600,0
R105-0-WD,09:00:00,16:00:00,900,0
R105-0-WD,16:00:00,19:00:00,600,0
R105-0-WD,19:00:00,23:00:00,1500,0
R105-1-WD,05:30:00,07:00:00,1200,0
R105-1-WD,07:00:00,09:00:00,600,0
R105-1-WD,09:00:00,16:00:00,900,0
R105-1-WD,16:00:00,19:00:00,600,0
R105-1-WD,19:00:00,23:00:00,1500,0
R105-0-WE,06:30:00,22:30:00,1800,0
R105-1-WE,06:30:00,22:30:00,1800,0
R106-0-WD,05:30:00,07:00:00,1200,0
R106-0-WD,07:00:00,09:00:00,600,0
R106-0-WD,09:00:00,16:00:00,900,0
R106-0-WD,16:00:00,19:00:00,600,0
R106-0-WD,19:00:00,23:00:00,1500,0
R106-1-WD,05:30:00,07:00:00,1200,0
R106-1-WD,07:00:00,09:00:00,600,0
R106-1-WD,09:00:00,16:00:00,900,0
R106-1-WD,16:00:00,19:00:00,600,0
R106-1-WD,19:00:00,23:00:00,1500,0
R106-0-WE,06:30:00,22:30:00,1800,0
R106-1-WE,06:30:00,22:30:00,1800,0
R107-0-WD,05:30:00,07:00:00,1200,0
R107-0-WD,07:00:00,09:00:00,600,0
R107-0-WD,09:00:00,16:00:00,900,0
R107-0-WD,16:00:00,19:00:00,600,0
R107-0-WD,19:00:00,23:00:00,1500,0
R107-1-WD,05:30:00,07:00:00,1200,0
R107-1-WD,07:00:00,09:00:00,600,0
R107-1-WD,09:00:00,16:00:00,900,0
R107-1-WD,16:00:00,19:00:00,600,0
R107-1-WD,19:00:00,23:00:00,1500,0
R107-0-WE,06:30:00,22:30:00,1800,0
R107-1-WE,06:30:00,22:30:00,1800,0
R108-0-WD,05:30:00,07:00:00,1200,0
R108-0-WD,07:00:00,09:00:00,600,0
R108-0-WD,09:00:00,16:00:00,900,0
R108-0-WD,16:00:00,19:00:00,600,0
R108-0-WD,19:00:00,23:00:00,1500,0
R108-1-WD,05:30:00,07:00:00,1200,0
R108-1-WD,07:00:00,09:00:00,600,0
R108-1-WD,09:00:00,16:00:00,900,0
R108-1-WD,16:00:00,19:00:00,600,0
R108-1-WD,19:00:00,23:00:00,1500,0
R108-0-WE,06:30:00,22:30:00,1800,0
R108-1-WE,06:30:00,22:30:00,1800,0
R109-0-WD,05:30:00,07:00:00,1200,0
R109-0-WD,07:00:00,09:00:00,600,0
R109-0-WD,09:00:00,16:00:00,900,0
R109-0-WD,16:00:00,19:00:00,600,0
R109-0-WD,19:00:00,23:00:00,1500,0
R109-1-WD,05:30:00,07:00:00,1200,0
R109-1-WD,07:00:00,09:00:00,600,0
R109-1-WD,09:00:00,16:00:00,900,0
R109-1-WD,16:00:00,19:00:00,600,0
R109-1-WD,19:00:00,23:00:00,1500,0
R109-0-WE,06:30:00,22:30:00,1800,0
R109-1-WE,06:30:00,22:30:00,1800,0
R110-0-WD,05:30:00,07:00:00,1200,0
R110-0-WD,07:00:00,09:00:00,600,0
R110-0-WD,09:00:00,16:00:00,900,0
R110-0-WD,16:00:00,19:00:00,600,0
R110-0-WD,19:00:00,23:00:00,1500,0
R110-1-WD,05:30:00,07:00:00,1200,0
R110-1-WD,07:00:00,09:00:00,600,0
R110-1-WD,09:00:00,16:00:00,900,0
R110-1-WD,16:00:00,19:00:00,600,0
R110-1-WD,19:00:00,23:00:00,1500,0
R111-0-WD,05:30:00,07:00:00,1200,0
R111-0-WD,07:00:00,09:00:00,600,0
R111-0-WD,09:00:00,16:00:00,900,0
R111-0-WD,16:00:00,19:00:00,600,0
R111-0-WD,19:00:00,23:00:00,1500,0
R111-1-WD,05:30:00,07:00:00,1200,0
R111-1-WD,07:00:00,09:00:00,600,0
R111-1-WD,09:00:00,16:00:00,900,0
R111-1-WD,16:00:00,19:00:00,600,0
R111-1-WD,19:00:00,23:00:00,1500,0
R111-0-WE,06:30:00,22:30:00,1800,0
R111-1-WE,06:30:00,22:30:00,1800,0
R112-0-WD,05:30:00,07:00:00,1200,0
R112-0-WD,07:00:00,09:00:00,600,0
R112-0-WD,09:00:00,16:00:00,900,0
R112-0-WD,16:00:00,19:00:00,600,0
R112-0-WD,19:00:00,23:00:00,1500,0
R112-1-WD,05:30:00,07:00:00,1200,0
R112-1-WD,07:00:00,09:00:00,600,0
R112-1-WD,09:00:00,16:00:00,900,0
R112-1-WD,16:00:00,19:00:00,600,0
R112-1-WD,19:00:00,23:00:00,1500,0
R112-0-WE,06:30:00,22:30:00,1800,0
R112-1-WE,06:30:00,22:30:00,1800,0
R113-0-WD,05:30:00,07:00:00,1200,0
R113-0-WD,07:00:00,09:00:00,600,0
R113-0-WD,09:00:00,16:00:00,900,0
R113-0-WD,16:00:00,19:00:00,600,0
R113-0-WD,19:00:00,23:00:00,1500,0
R113-1-WD,05:30:00,07:00:00,1200,0
R113-1-WD,07:00:00,09:00:00,600,0
R113-1-WD,09:00:00,16:00:00,900,0
R113-1-WD,16:00:00,19:00:00,600,0
R113-1-WD,19:00:00,23:00:00,1500,0
R113-0-WE,06:30:00,22:30:00,1800,0
R113-1-WE,06:30:00,22:30:00,1800,0
R114-0-WD,05:30:00,07:00:00,1200,0
R114-0-WD,07:00:00,09:00:00,600,0
R114-0-WD,09:00:00,16:00:00,900,0
R114-0-WD,16:00:00,19:00:00,600,0
R114-0-WD,19:00:00,23:00:00,1500,0
R114-1-WD,05:30:00,07:00:00,1200,0
R114-1-WD,07:00:00,09:00:00,600,0
R114-1-WD,09:00:00,16:00:00,900,0
R114-1-WD,16:00:00,19:00:00,600,0
R114-1-WD,19:00:00,23:00:00,1500,0
R114-0-WE,06:30:00,22:30:00,1800,0
R114-1-WE,06:30:00,22:30:00,1800,0
R115-0-WD,05:30:00,07:00:00,1200,0
R115-0-WD,07:00:00,09:00:00,600,0
R115-0-WD,09:00:00,16:00:00,900,0
R115-0-WD,16:00:00,19:00:00,600,0
R115-0-WD,19:00:00,23:00:00,1500,0
R115-1-WD,05:30:00,07:00:00,1200,0
R115-1-WD,07:00:00,09:00:00,600,0
R115-1-WD,09:00:00,16:00:00,900,0
R115-1-WD,16:00:00,19:00:00,600,0
R115-1-WD,19:00:00,23:00:00,1500,0
R115-0-WE,06:30:00,22:30:00,1800,0
R115-1-WE,06:30:00,22:30:00,1800,0
R116-0-WD,05:30:00,07:00:00,1200,0
R116-0-WD,07:00:00,09:00:00,600,0
R116-0-WD,09:00:00,16:00:00,900,0
R116-0-WD,16:00:00,19:00:00,600,0
R116-0-WD,19:00:00,23:00:00,1500,0
R116-1-WD,05:30:00,07:00:00,1200,0
R116-1-WD,07:00:00,09:00:00,600,0
R116-1-WD,09:00:00,16:00:00,900,0
R116-1-WD,16:00:00,19:00:00,600,0
R116-1-WD,19:00:00,23:00:00,1500,0
R116-0-WE,06:30:00,22:30:00,1800,0
R116-1-WE,06:30:00,22:30:00,1800,0
R117-0-WD,05:30:00,07:00:00,1200,0
R117-0-WD,07:00:00,09:00:00,600,0
R117-0-WD,09:00:00,16:00:00,900,0
R117-0-WD,16:00:00,19:00:00,600,0
R117-0-WD,19:00:00,23:00:00,1500,0
R117-1-WD,05:30:00,07:00:00,1200,0
R117-1-WD,07:00:00,09:00:00,600,0
R117-1-WD,09:00:00,16:00:00,900,0
R117-1-WD,16:00:00,19:00:00,600,0
R117-1-WD,19:00:00,23:00:00,1500,0
R118-0-WD,05:30:00,07:00:00,1200,0
R118-0-WD,07:00:00,09:00:00,600,0
R118-0-WD,09:00:00,16:00:00,900,0
R118-0-WD,16:00:00,19:00:00,600,0
R118-0-WD,19:00:00,23:00:00,1500,0
R118-1-WD,05:30:00,07:00:00,1200,0
R118-1-WD,07:00:00,09:00:00,600,0
R118-1-WD,09:00:00,16:00:00,900,0
R118-1-WD,16:00:00,19:00:00,600,0
R118-1-WD,19:00:00,23:00:00,1500,0
R118-0-WE,06:30:00,22:30:00,1800,0
R118-1-WE,06:30:00,22:30:00,1800,0
R119-0-WD,05:30:00,07:00:00,1200,0
R119-0-WD,07:00:00,09:00:00,600,0
R119-0-WD,09:00:00,16:00:00,900,0
R119-0-WD,16:00:00,19:00:00,600,0
R119-0-WD,19:00:00,23:00:00,1500,0
R119-1-WD,05:30:00,07:00:00,1200,0
R119-1-WD,07:00:00,09:00:00,600,0
R119-1-WD,09:00:00,16:00:00,900,0
R119-1-WD,16:00:00,19:00:00,600,0
R119-1-WD,19:00:00,23:00:00,1500,0
R119-0-WE,06:30:00,22:30:00,1800,0
R119-1-WE,06:30:00,22:30:00,1800,0
R120-0-WD,05:30:00,07:00:00,1200,0
R120-0-WD,07:00:00,09:00:00,600,0
R120-0-WD,09:00:00,16:00:00,900,0
R120-0-WD,16:00:00,19:00:00,600,0
R120-0-WD,19:00:00,23:00:00,1500,0
R120-1-WD,05:30:00,07:00:00,1200,0
R120-1-WD,07:00:00,09:00:00,600,0
R120-1-WD,09:00:00,16:00:00,900,0
R120-1-WD,16:00:00,19:00:00,600,0
R120-1-WD,19:00:00,23:00:00,1500,0
R121-0-WD,05:30:00,07:00:00,1200,0
R121-0-WD,07:00:00,09:00:00,600,0
R121-0-WD,09:00:00,16:00:00,900,0
R121-0-WD,16:00:00,19:00:00,600,0
R121-0-WD,19:00:00,23:00:00,1500,0
R121-1-WD,05:30:00,07:00:00,1200,0
R121-1-WD,07:00:00,09:00:00,600,0
R121-1-WD,09:00:00,16:00:00,900,0
R121-1-WD,16:00:00,19:00:00,600,0
R121-1-WD,19:00:00,23:00:00,1500,0
R121-0-WE,06:30:00,22:30:00,1800,0
R121-1-WE,06:30:00,22:30:00,1800,0
R122-0-WD,05:30:00,07:00:00,1200,0
R122-0-WD,07:00:00,09:00:00,600,0
R122-0-WD,09:00:00,16:00:00,900,0
R122-0-WD,16:00:00,19:00:00,600,0
R122-0-WD,19:00:00,23:00:00,1500,0
R122-1-WD,05:30:00,07:00:00,1200,0
R122-1-WD,07:00:00,09:00:00,600,0
R122-1-WD,09:00:00,16:00:00,900,0
R122-1-WD,16:00:00,19:00:00,600,0
R122-1-WD,19:00:00,23:00:00,1500,0
R122-0-WE,06:30:00,22:30:00,1800,0
R122-1-WE,06:30:00,22:30:00,1800,0
R123-0-WD,05:30:00,07:00:00,1200,0
R123-0-WD,07:00:00,09:00:00,600,0
R123-0-WD,09:00:00,16:00:00,900,0
R123-0-WD,16:00:00,19:00:00,600,0
R123-0-WD,19:00:00,23:00:00,1500,0
R123-1-WD,05:30:00,07:00:00,1200,0
R123-1-WD,07:00:00,09:00:00,600,0
R123-1-WD,09:00:00,16:00:00,900,0
R123-1-WD,16:00:00,19:00:00,600,0
R123-1-WD,19:00:00,23:00:00,1500,0
R123-0-WE,06:30:00,22:30:00,1800,0
R123-1-WE,06:30:00,22:30:00,1800,0
R124-0-WD,05:30:00,07:00:00,1200,0
R124-0-WD,07:00:00,09:00:00,600,0
R124-0-WD,09:00:00,16:00:00,900,0
R124-0-WD,16:00:00,19:00:00,600,0
R124-0-WD,19:00:00,23:00:00,1500,0
R124-1-WD,05:30:00,07:00:00,1200,0
R124-1-WD,07:00:00,09:00:00,600,0
R124-1-WD,09:00:00,16:00:00,900,0
R124-1-WD,16:00:00,19:00:00,600,0
R124-1-WD,19:00:00,23:00:00,1500,0
R124-0-WE,06:30:00,22:30:00,1800,0
R124-1-WE,06:30:00,22:30:00,1800,0
R125-0-WD,05:30:00,07:00:00,1200,0
R125-0-WD,07:00:00,09:00:00,600,0
R125-0-WD,09:00:00,16:00:00,900,0
R125-0-WD,16:00:00,19:00:00,600,0
R125-0-WD,19:00:00,23:00:00,1500,0
R125-1-WD,05:30:00,07:00:00,1200,0
R125-1-WD,07:00:00,09:00:00,600,0
R125-1-WD,09:00:00,16:00:00,900,0
R125-1-WD,16:00:00,19:00:00,600,0
R125-1-WD,19:00:00,23:00:00,1500,0
R125-0-WE,06:30:00,22:30:00,1800,0
R125-1-WE,06:30:00,22:30:00,1800,0
R126-0-WD,05:30:00,07:00:00,1200,0
R126-0-WD,07:00:00,09:00:00,600,0
R126-0-WD,09:00:00,16:00:00,900,0
R126-0-WD,16:00:00,19:00:00,600,0
R126-0-WD,19:00:00,23:00:00,1500,0
R126-1-WD,05:30:00,07:00:00,1200,0
R126-1-WD,07:00:00,09:00:00,600,0
R126-1-WD,09:00:00,16:00:00,900,0
R126-1-WD,16:00:00,19:00:00,600,0
R126-1-WD,19:00:00,23:00:00,1500,0
R126-0-WE,06:30:00,22:30:00,1800,0
R126-1-WE,06:30:00,22:30:00,1800,0
R127-0-WD,05:30:00,07:00:00,1200,0
R127-0-WD,07:00:00,09:00:00,600,0
R127-0-WD,09:00:00,16:00:00,900,0
R127-0-WD,16:00:00,19:00:00,600,0
R127-0-WD,19:00:00,23:00:00,1500,0
R127-1-WD,05:30:00,07:00:00,1200,0
R127-1-WD,07:00:00,09:00:00,600,0
R127-1-WD,09:00:00,16:00:00,900,0
R127-1-WD,16:00:00,19:00:00,600,0
R127-1-WD,19:00:00,23:00:00,1500,0
R128-0-WD,05:30:00,07:00:00,1200,0
R128-0-WD,07:00:00,09:00:00,600,0
R128-0-WD,09:00:00,16:00:00,900,0
R128-0-WD,16:00:00,19:00:00,600,0
R128-0-WD,19:00:00,23:00:00,1500,0
R128-1-WD,05:30:00,07:00:00,1200,0
R128-1-WD,07:00:00,09:00:00,600,0
R128-1-WD,09:00:00,16:00:00,900,0
R128-1-WD,16:00:00,19:00:00,600,0
R128-1-WD,19:00:00,23:00:00,1500,0
R128-0-WE,06:30:00,22:30:00,1800,0
R128-1-WE,06:30:00,22:30:00,1800,0
R129-0-WD,05:30:00,07:00:00,1200,0
R129-0-WD,07:00:00,09:00:00,600,0
R129-0-WD,09:00:00,16:00:00,900,0
R129-0-WD,16:00:00,19:00:00,600,0
R129-0-WD,19:00:00,23:00:00,1500,0
R129-1-WD,05:30:00,07:00:00,1200,0
R129-1-WD,07:00:00,09:00:00,600,0
R129-1-WD,09:00:00,16:00:00,900,0
R129-1-WD,16:00:00,19:00:00,600,0
R129-1-WD,19:00:00,23:00:00,1500,0
R129-0-WE,06:30:00,22:30:00,1800,0
R129-1-WE,06:30:00,22:30:00,1800,0
R130-0-WD,05:30:00,07:00:00,1200,0
R130-0-WD,07:00:00,09:00:00,600,0
R130-0-WD,09:00:00,16:00:00,900,0
R130-0-WD,16:00:00,19:00:00,600,0
R130-0-WD,19:00:00,23:00:00,1500,0
R130-1-WD,05:30:00,07:00:00,1200,0
R130-1-WD,07:00:00,09:00:00,600,0
R130-1-WD,09:00:00,16:00:00,900,0
R130-1-WD,16:00:00,19:00:00,600,0
R130-1-WD,19:00:00,23:00:00,1500,0
R130-0-WE,06:30:00,22:30:00,1800,0
R130-1-WE,06:30:00,22:30:00,1800,0
R131-0-WD,05:30:00,07:00:00,1200,0
R131-0-WD,07:00:00,09:00:00,600,0
R131-0-WD,09:00:00,16:00:00,900,0
R131-0-WD,16:00:00,19:00:00,600,0
R131-0-WD,19:00:00,23:00:00,1500,0
R131-1-WD,05:30:00,07:00:00,1200,0
R131-1-WD,07:00:00,09:00:00,600,0
R131-1-WD,09:00:00,16:00:00,900,0
R131-1-WD,16:00:00,19:00:00,600,0
R131-1-WD,19:00:00,23:00:00,1500,0
R131-0-WE,06:30:00,22:30:00,1800,0
R131-1-WE,06:30:00,22:30:00,1800,0
R132-0-WD,05:30:00,07:00:00,1200,0
R132-0-WD,07:00:00,09:00:00,600,0
R132-0-WD,09:00:00,16:00:00,900,0
R132-0-WD,16:00:00,19:00:00,600,0
R132-0-WD,19:00:00,23:00:00,1500,0
R132-1-WD,05:30:00,07:00:00,1200,0
R132-1-WD,07:00:00,09:00:00,600,0
R132-1-WD,09:00:00,16:00:00,900,0
R132-1-WD,16:00:00,19:00:00,600,0
R132-1-WD,19:00:00,23:00:00,1500,0
R132-0-WE,06:30:00,22:30:00,1800,0
R132-1-WE,06:30:00,22:30:00,1800,0
R133-0-WD,05:30:00,07:00:00,1200,0
R133-0-WD,07:00:00,09:00:00,600,0
R133-0-WD,09:00:00,16:00:00,900,0
R133-0-WD,16:00:00,19:00:00,600,0
R133-0-WD,19:00:00,23:00:00,1500,0
R133-1-WD,05:30:00,07:00:00,1200,0
R133-1-WD,07:00:00,09:00:00,600,0
R133-1-WD,09:00:00,16:00:00,900,0
R133-1-WD,16:00:00,19:00:00,600,0
R133-1-WD,19:00:00,23:00:00,1500,0
R133-0-WE,06:30:00,22:30:00,1800,0
R133-1-WE,06:30:00,22:30:00,1800,0
R134-0-WD,05:30:00,07:00:00,1200,0
R134-0-WD,07:00:00,09:00:00,600,0
R134-0-WD,09:00:00,16:00:00,900,0
R134-0-WD,16:00:00,19:00:00,600,0
R134-0-WD,19:00:00,23:00:00,1500,0
R134-1-WD,05:30:00,07:00:00,1200,0
R134-1-WD,07:00:00,09:00:00,600,0
R134-1-WD,09:00:00,16:00:00,900,0
R134-1-WD,16:00:00,19:00:00,600,0
R134-1-WD,19:00:00,23:00:00,1500,0
R134-0-WE,06:30:00,22:30:00,1800,0
R134-1-WE,06:30:00,22:30:00,1800,0
R135-0-WD,05:30:00,07:00:00,1200,0
R135-0-WD,07:00:00,09:00:00,600,0
R135-0-WD,09:00:00,16:00:00,900,0
R135-0-WD,16:00:00,19:00:00,600,0
R135-0-WD,19:00:00,23:00:00,1500,0
R135-1-WD,05:30:00,07:00:00,1200,0
R135-1-WD,07:00:00,09:00:00,600,0
R135-1-WD,09:00:00,16:00:00,900,0
R135-1-WD,16:00:00,19:00:00,600,0
R135-1-WD,19:00:00,23:00:00,1500,0
R135-0-WE,06:30:00,22:30:00,1800,0
R135-1-WE,06:30:00,22:30:00,1800,0
R136-0-WD,05:30:00,07:00:00,1200,0
R136-0-WD,07:00:00,09:00:00,600,0
R136-0-WD,09:00:00,16:00:00,900,0
R136-0-WD,16:00:00,19:00:00,600,0
R136-0-WD,19:00:00,23:00:00,1500,0
R136-1-WD,05:30:00,07:00:00,1200,0
R136-1-WD,07:00:00,09:00:00,600,0
R136-1-WD,09:00:00,16:00:00,900,0
R136-1-WD,16:00:00,19:00:00,600,0
R136-1-WD,19:00:00,23:00:00,1500,0
R136-0-WE,06:30:00,22:30:00,1800,0
R136-1-WE,06:30:00,22:30:00,1800,0
R137-0-WD,05:30:00,07:00:00,1200,0
R137-0-WD,07:00:00,09:00:00,600,0
R137-0-WD,09:00:00,16:00:00,900,0
R137-0-WD,16:00:00,19:00:00,600,0
R137-0-WD,19:00:00,23:00:00,1500,0
R137-1-WD,05:30:00,07:00:00,1200,0
R137-1-WD,07:00:00,09:00:00,600,0
R137-1-WD,09:00:00,16:00:00,900,0
R137-1-WD,16:00:00,19:00:00,600,0
R137-1-WD,19:00:00,23:00:00,1500,0
R137-0-WE,06:30:00,22:30:00,1800,0
R137-1-WE,06:30:00,22:30:00,1800,0
R138-0-WD,05:30:00,07:00:00,1200,0
R138-0-WD,07:00:00,09:00:00,600,0
R138-0-WD,09:00:00,16:00:00,900,0
R138-0-WD,16:00:00,19:00:00,600,0
R138-0-WD,19:00:00,23:00:00,1500,0
R138-1-WD,05:30:00,07:00:00,1200,0
R138-1-WD,07:00:00,09:00:00,600,0
R138-1-WD,09:00:00,16:00:00,900,0
R138-1-WD,16:00:00,19:00:00,600,0
R138-1-WD,19:00:00,23:00:00,1500,0
R138-0-WE,06:30:00,22:30:00,1800,0
R138-1-WE,06:30:00,22:30:00,1800,0
R139-0-WD,05:30:00,07:00:00,1200,0
R139-0-WD,07:00:00,09:00:00,600,0
R139-0-WD,09:00:00,16:00:00,900,0
R139-0-WD,16:00:00,19:00:00,600,0
R139-0-WD,19:00:00,23:00:00,1500,0
R139-1-WD,05:30:00,07:00:00,1200,0
R139-1-WD,07:00:00,09:00:00,600,0
R139-1-WD,09:00:00,16:00:00,900,0
R139-1-WD,16:00:00,19:00:00,600,0
R139-1-WD,19:00:00,23:00:00,1500,0
R139-0-WE,06:30:00,22:30:00,1800,0
R139-1-WE,06:30:00,22:30:00,1800,0
R140-0-WD,05:30:00,07:00:00,1200,0
R140-0-WD,07:00:00,09:00:00,600,0
R140-0-WD,09:00:00,16:00:00,900,0
R140-0-WD,16:00:00,19:00:00,600,0
R140-0-WD,19:00:00,23:00:00,1500,0
R140-1-WD,05:30:00,07:00:00,1200,0
R140-1-WD,07:00:00,09:00:00,600,0
R140-1-WD,09:00:00,16:00:00,900,0
R140-1-WD,16:00:00,19:00:00,600,0
R140-1-WD,19:00:00,23:00:00,1500,0
R140-0-WE,06:30:00,22:30:00,1800,0
R140-1-WE,06:30:00,22:30:00,1800,0
R141-0-WD,05:30:00,07:00:00,1200,0
R141-0-WD,07:00:00,09:00:00,600,0
R141-0-WD,09:00:00,16:00:00,900,0
R141-0-WD,16:00:00,19:00:00,600,0
R141-0-WD,19:00:00,23:00:00,1500,0
R141-1-WD,05:30:00,07:00:00,1200,0
R141-1-WD,07:00:00,09:00:00,600,0
R141-1-WD,09:00:00,16:00:00,900,0
R141-1-WD,16:00:00,19:00:00,600,0
R141-1-WD,19:00:00,23:00:00,1500,0
R141-0-WE,06:30:00,22:30:00,1800,0
R141-1-WE,06:30:00,22:30:00,1800,0
R142-0-WD,05:30:00,07:00:00,1200,0
R142-0-WD,07:00:00,09:00:00,600,0
R142-0-WD,09:00:00,16:00:00,900,0
R142-0-WD,16:00:00,19:00:00,600,0
R142-0-WD,19:00:00,23:00:00,1500,0
R142-1-WD,05:30:00,07:00:00,1200,0
R142-1-WD,07:00:00,09:00:00,600,0
R142-1-WD,09:00:00,16:00:00,900,0
R142-1-WD,16:00:00,19:00:00,600,0
R142-1-WD,19:00:00,23:00:00,1500,0
R142-0-WE,06:30:00,22:30:00,1800,0
R142-1-WE,06:30:00,22:30:00,1800,0
R143-0-WD,05:30:00,07:00:00,1200,0
R143-0-WD,07:00:00,09:00:00,600,0
R143-0-WD,09:00:00,16:00:00,900,0
R143-0-WD,16:00:00,19:00:00,600,0
R143-0-WD,19:00:00,23:00:00,1500,0
R143-1-WD,05:30:00,07:00:00,1200,0
R143-1-WD,07:00:00,09:00:00,600,0
R143-1-WD,09:00:00,16:00:00,900,0
R143-1-WD,16:00:00,19:00:00,600,0
R143-1-WD,19:00:00,23:00:00,1500,0
R143-0-WE,06:30:00,22:30:00,1800,0
R143-1-WE,06:30:00,22:30:00,1800,0
R144-0-WD,05:30:00,07:00:00,1200,0
R144-0-WD,07:00:00,09:00:00,600,0
R144-0-WD,09:00:00,16:00:00,900,0
R144-0-WD,16:00:00,19:00:00,600,0
R144-0-WD,19:00:00,23:00:00,1500,0
R144-1-WD,05:30:00,07:00:00,1200,0
R144-1-WD,07:00:00,09:00:00,600,0
R144-1-WD,09:00:00,16:00:00,900,0
R144-1-WD,16:00:00,19:00:00,600,0
R144-1-WD,19:00:00,23:00:00,1500,0
R145-0-WD,05:30:00,07:00:00,1200,0
R145-0-WD,07:00:00,09:00:00,600,0
R145-0-WD,09:00:00,16:00:00,900,0
R145-0-WD,16:00:00,19:00:00,600,0
R145-0-WD,19:00:00,23:00:00,1500,0
R145-1-WD,05:30:00,07:00:00,1200,0
R145-1-WD,07:00:00,09:00:00,600,0
R145-1-WD,09:00:00,16:00:00,900,0
