stop_id,stop_name,stop_lat,stop_lon,zone_id
S02112,Westbridge Exchange 3,49.009692,12.453723,Westbridge
S02113,Westbridge Junction 4,49.012583,12.451499,Westbridge
S02114,Westbridge Bridge 4,49.018335,12.446966,Westbridge
S02115,Westbridge Barracks 4,49.024026,12.442258,Westbridge
S02116,Kestrel Park Depot 5,49.026844,12.439827,Kestrel Park
S02117,Kestrel Park Park 3,49.029653,12.437372,Kestrel Park
S02118,Lakeside Bridge 2,49.038089,12.430031,Lakeside
S02119,Lakeside Tower 3,49.043769,12.425287,Lakeside
S02120,Lakeside Terminal 3,49.046619,12.422944,Lakeside
S02121,Lakeside Halt 2,49.049473,12.420611,Lakeside
S02122,Lakeside Priory 2,49.052329,12.418284,Lakeside
S02123,Lakeside Priory 3,49.055186,12.415963,Lakeside
S02124,Lakeside Stadium 3,49.058045,12.413645,Lakeside
S02125,Lakeside Yard 5,49.060905,12.411329,Lakeside
S02126,Lakeside Green 2,49.063765,12.409012,Lakeside
S02127,Lakeside Circus 3,49.066048,12.407158,Lakeside
S02128,Kestrel Park School 5,49.023689,12.472242,Kestrel Park
S02129,Westbridge Green 6,49.014047,12.47402,Westbridge
S02130,Westbridge Hollow 3,49.007624,12.475264,Westbridge
S02131,Westbridge Yard 3,49.004417,12.475948,Westbridge
S02132,Oldtown Quay 7,48.998029,12.477551,Oldtown
S02133,Elmwood Locks 3,48.994862,12.478574,Elmwood
S02134,Elmwood Chapel 3,48.988599,12.481071,Elmwood
S02135,Elmwood Hospital 3,48.976433,12.487805,Elmwood
S02136,Elmwood Yard 4,48.970561,12.491957,Elmwood
S02137,Vinegrove Quay 3,48.964843,12.496585,Vinegrove
S02138,Vinegrove Circus 4,48.941605,12.513983,Vinegrove
S02139,Vinegrove Bridge 5,48.938671,12.516068,Vinegrove
S02140,Vinegrove Terminal 5,48.935737,12.51815,Vinegrove
S02141,Vinegrove Works 2,48.932802,12.52023,Vinegrove
S02142,Vinegrove Fields 4,48.929868,12.522313,Vinegrove
S02143,Northgate Bridge 4,49.066239,12.560299,Northgate
S02144,Northgate Hollow 3,49.063565,12.557513,Northgate
S02145,Northgate Tower 3,49.060887,12.554736,Northgate
S02146,Northgate Granary 4,49.05821,12.551957,Northgate
S02147,Northgate Yard 4,49.055536,12.549172,Northgate
S02148,Northgate Works 4,49.0502,12.543576,Northgate
S02149,Northgate Depot 3,49.047542,12.540755,Northgate
S02150,Northgate Rise 2,49.042272,12.535015,Northgate
S02151,Northgate Mill 4,49.031981,12.523025,Northgate
S02152,Oldtown Fields 4,49.021498,12.511433,Oldtown
S02153,Oldtown Arcade 5,49.018833,12.508629,Oldtown
S02154,Elmwood Steps 4,48.990527,12.48483,Elmwood
S02155,Lakeside Hollow 2,49.057504,12.410223,Lakeside
S02156,Lakeside Locks 3,49.055846,12.414467,Lakeside
S02157,Lakeside Arcade 3,49.054166,12.418689,Lakeside
S02158,Lakeside Barracks 3,49.05248,12.422908,Lakeside
S02159,Lakeside Depot 2,49.050798,12.427129,Lakeside
S02160,Lakeside Locks 4,49.04746,12.435594,Lakeside
S02161,Lakeside Halt 3,49.045809,12.439843,Lakeside
S02162,Kestrel Park Yard 3,49.042565,12.448392,Kestrel Park
S02163,Kestrel Park Arcade 5,49.040983,12.452701,Kestrel Park
S02164,Kestrel Park School 6,49.039433,12.457037,Kestrel Park
S02165,Kestrel Park Mill 3,49.036478,12.465825,Kestrel Park
S02166,Kestrel Park Exchange 5,49.035087,12.470283,Kestrel Park
S02167,Kestrel Park Yard 4,49.033744,12.474777,Kestrel Park
S02168,Kestrel Park Yard 5,49.032445,12.4793,Kestrel Park
S02169,Kestrel Park Tower 4,49.031184,12.483848,Kestrel Park
S02170,Kestrel Park Gate 3,49.029955,12.488416,Kestrel Park
S02171,Oldtown Bridge 7,49.024054,12.511405,Oldtown
S02172,Oldtown Fountain 2,49.022877,12.516004,Oldtown
S02173,Marsh End Rise 3,49.020501,12.52519,Marsh End
S02174,Marsh End Exchange 4,49.018199,12.534418,Marsh End
S02175,Marsh End Fields 4,49.017072,12.539046,Marsh End
S02176,Marsh End Fields 5,49.015954,12.543678,Marsh End
S02177,Marsh End Fountain 3,49.010263,12.566783,Marsh End
S02178,Marsh End Common 6,49.007829,12.575931,Marsh End
S02179,Marsh End Quay 5,49.005247,12.584982,Marsh End
S02180,Marsh End Library 6,49.003902,12.589471,Marsh End
S02181,Junction Halt 4,49.00253,12.593941,Junction
S02182,Junction Crossing 3,49.001133,12.598393,Junction
S02183,Junction Crossing 4,48.999719,12.602833,Junction
S02184,Junction Court 3,48.998294,12.607263,Junction
S02185,Junction Museum 4,48.996858,12.611687,Junction
S02186,Junction Granary 2,48.99541,12.6161,Junction
S02187,Junction Tower 3,48.993956,12.620508,Junction
S02188,Junction Hospital 5,48.992496,12.624913,Junction
S02189,Junction Barracks 4,48.991032,12.629313,Junction
S02190,Junction Bridge 2,48.988099,12.63811,Junction
S02191,Junction Quay 4,48.986638,12.642513,Junction
S02192,Junction Gate 5,48.985551,12.645837,Junction
S02193,Kestrel Park Exchange 6,49.023516,12.477782,Kestrel Park
S02194,Kestrel Park Circus 2,49.025745,12.481363,Kestrel Park
S02195,Kestrel Park Court 2,49.027962,12.484961,Kestrel Park
S02196,Kestrel Park Mill 4,49.034482,12.49594,Kestrel Park
S02197,Northgate Court 3,49.040424,12.507646,Northgate
S02198,Northgate Row 3,49.042146,12.511827,Northgate
S02199,Northgate Market 2,49.045339,12.52042,Northgate
S02200,Northgate Works 5,49.046908,12.52474,Northgate
S02201,Northgate Fields 7,49.048554,12.528994,Northgate
S02202,Northgate Crossing 3,49.052138,12.537221,Northgate
S02203,Northgate Yard 5,49.055818,12.545348,Northgate
S02204,Northgate Junction 4,49.062529,12.555999,Northgate
S02205,Northgate Green 4,49.067919,12.561461,Northgate
S02206,Northgate Terminal 5,49.070731,12.56391,Northgate
S02207,Northgate Wharf 4,49.073581,12.566256,Northgate
S02208,Northgate Junction 5,49.076455,12.568531,Northgate
S02209,Northgate Green 5,49.07934,12.570773,Northgate
S02210,Northgate Court 4,49.082217,12.57304,Northgate
S02211,Hillcrest Priory 5,48.970379,12.413172,Hillcrest
S02212,Hillcrest Gate 3,48.970846,12.418052,Hillcrest
S02213,Hillcrest Fountain 7,48.972242,12.432694,Hillcrest
S02214,Hillcrest Rise 6,48.972672,12.437583,Hillcrest
S02215,Foundry Works 4,48.973766,12.452284,Foundry
S02216,Foundry Green 5,48.974209,12.462125,Foundry
S02217,Foundry Halt 8,48.974282,12.467055,Foundry
S02218,Foundry Fields 3,48.974222,12.471986,Foundry
S02219,Foundry Market 4,48.973749,12.481823,Foundry
S02220,Elmwood Circus 3,48.972916,12.491604,Elmwood
S02221,Elmwood Hollow 3,48.97241,12.496476,Elmwood
S02222,Elmwood Observatory 5,48.971867,12.501338,Elmwood
S02223,Elmwood Cemetery 3,48.970743,12.511052,Elmwood
S02224,Vinegrove Junction 5,48.969698,12.520787,Vinegrove
S02225,Brickworks Observatory 6,48.968669,12.530524,Brickworks
S02226,Brickworks Mill 5,48.966827,12.545051,Brickworks
S02227,Brickworks Gate 7,48.966232,12.549898,Brickworks
S02228,Brickworks Row 6,48.965264,12.559648,Brickworks
S02229,Brickworks Baths 7,48.965616,12.584213,Brickworks
S02230,Junction Fountain 2,48.966127,12.589083,Junction
S02231,Junction Gate 6,48.966714,12.593932,Junction
S02232,Junction Green 2,48.96736,12.598765,Junction
S02233,Junction Granary 3,48.968036,12.603588,Junction
S02234,Junction Chapel 2,48.969155,12.611976,Junction
S02235,Hillcrest Baths 5,48.932347,12.397611,Hillcrest
S02236,Hillcrest Arcade 3,48.935583,12.397736,Hillcrest
S02237,Hillcrest Crossing 3,48.93882,12.397824,Hillcrest
S02238,Hillcrest Park 5,48.942056,12.397994,Hillcrest
S02239,Hillcrest Common 4,48.945288,12.398283,Hillcrest
S02240,Hillcrest Junction 6,48.948512,12.398723,Hillcrest
S02241,Hillcrest Crossing 4,48.951727,12.399308,Hillcrest
S02242,Hillcrest Common 5,48.964544,12.40212,Hillcrest
S02243,Hillcrest Arcade 4,48.970928,12.403774,Hillcrest
S02244,Hillcrest Park 6,48.974107,12.404705,Hillcrest
S02245,Hillcrest Chapel 6,48.977275,12.405722,Hillcrest
S02246,Hillcrest Mill 5,48.980428,12.40684,Hillcrest
S02247,Hillcrest Chapel 7,48.983561,12.408079,Hillcrest
S02248,Hillcrest Steps 3,48.986673,12.409443,Hillcrest
S02249,Southgate Rise 3,48.992849,12.412406,Southgate
S02250,Southgate Baths 3,48.995916,12.413985,Southgate
S02251,Southgate Green 4,48.998968,12.415632,Southgate
S02252,Southgate Exchange 3,49.002002,12.417355,Southgate
S02253,Southgate Depot 2,49.005014,12.41916,Southgate
S02254,Westbridge Terminal 8,49.01096,12.423066,Westbridge
S02255,Westbridge Hospital 2,49.013879,12.4252,Westbridge
S02256,Westbridge Fields 5,49.016747,12.42749,Westbridge
S02257,Kestrel Park Hospital 4,49.031615,12.446323,Kestrel Park
S02258,Kestrel Park Arcade 6,49.033775,12.450001,Kestrel Park
S02259,Kestrel Park Terminal 3,49.035906,12.453719,Kestrel Park
S02260,Kestrel Park Steps 3,49.038091,12.457361,Kestrel Park
S02261,Oldtown Barracks 5,49.024066,12.496969,Oldtown
S02262,Oldtown Tower 5,49.020938,12.495694,Oldtown
S02263,Oldtown Circus 5,49.008633,12.489636,Oldtown
S02264,Oldtown Bridge 8,49.005698,12.487555,Oldtown
S02265,Oldtown Baths 4,49.002843,12.48523,Oldtown
S02266,Foundry Fountain 3,48.994115,12.471171,Foundry
S02267,Hillcrest Rise 7,48.984058,12.429676,Hillcrest
S02268,Hillcrest Steps 4,48.99053,12.429934,Hillcrest
S02269,Westbridge Steps 4,49.006655,12.431929,Westbridge
S02270,Westbridge Hospital 3,49.009865,12.432579,Westbridge
S02271,Westbridge Court 5,49.019476,12.434707,Westbridge
S02272,Westbridge Common 5,49.02267,12.435513,Westbridge
S02273,Westbridge Museum 6,49.025857,12.436384,Westbridge
S02274,Kestrel Park Stadium 4,49.035345,12.439543,Kestrel Park
S02275,Kestrel Park Library 4,49.047766,12.445118,Kestrel Park
S02276,Kestrel Park Fields 5,49.053893,12.448312,Kestrel Park
S02277,Kestrel Park Mill 5,49.05693,12.450024,Kestrel Park
S02278,Greenfield Hollow 3,49.059945,12.451825,Greenfield
S02279,Greenfield Steps 2,49.062933,12.453727,Greenfield
S02280,Greenfield Cemetery 2,49.065887,12.455748,Greenfield
S02281,Greenfield Baths 2,49.068794,12.457922,Greenfield
S02282,Greenfield Halt 2,49.07163,12.460304,Greenfield
S02283,Greenfield Quay 2,49.074355,12.462969,Greenfield
S02284,Greenfield Observatory 2,49.076964,12.465891,Greenfield
S02285,Greenfield Hospital 2,49.081889,12.472305,Greenfield
S02286,Greenfield Arcade 2,49.084243,12.475698,Greenfield
S02287,Greenfield Depot 2,49.08655,12.479166,Greenfield
S02288,Greenfield Gate 2,49.088838,12.482664,Greenfield
S02289,Greenfield Cemetery 3,49.091138,12.485994,Greenfield
S02290,Harborside Museum 3,49.068518,12.603952,Harborside
S02291,Northgate Fountain 5,49.067817,12.599128,Northgate
S02292,Northgate Library 2,49.067104,12.594308,Northgate
S02293,Northgate Works 6,49.066389,12.589488,Northgate
S02294,Northgate Hollow 4,49.065676,12.584668,Northgate
S02295,Northgate Locks 5,49.064966,12.579847,Northgate
S02296,Northgate Mill 5,49.064263,12.575024,Northgate
S02297,Northgate Junction 6,49.063568,12.570198,Northgate
S02298,Northgate Museum 6,49.062881,12.565369,Northgate
S02299,Northgate Barracks 5,49.062205,12.560537,Northgate
S02300,Northgate Exchange 3,49.060907,12.550856,Northgate
S02301,Northgate Halt 6,49.060293,12.546005,Northgate
S02302,Northgate Yard 6,49.059711,12.541144,Northgate
S02303,Northgate Quay 3,49.059161,12.536276,Northgate
S02304,Northgate Hospital 8,49.058638,12.5314,Northgate
S02305,Steelyard Arcade 3,49.057186,12.516745,Steelyard
S02306,Steelyard Barracks 2,49.056727,12.511854,Steelyard
S02307,Steelyard Hollow 2,49.056273,12.506963,Steelyard
S02308,Steelyard Green 4,49.055818,12.502071,Steelyard
S02309,Steelyard Baths 2,49.055359,12.497181,Steelyard
S02310,Steelyard Locks 2,49.05489,12.492292,Steelyard
S02311,Steelyard Yard 2,49.054407,12.487408,Steelyard
S02312,Kestrel Park Wharf 3,49.05344,12.477638,Kestrel Park
S02313,Kestrel Park Hollow 4,49.052504,12.467861,Kestrel Park
S02314,Kestrel Park Arcade 7,49.051078,12.453202,Kestrel Park
S02315,Kestrel Park Bridge 4,49.050053,12.443447,Kestrel Park
S02316,Lakeside Green 3,49.049502,12.438579,Lakeside
S02317,Lakeside Wharf 2,49.04892,12.43372,Lakeside
S02318,Lakeside Library 2,49.04764,12.424036,Lakeside
S02319,Lakeside Granary 2,49.046948,12.419211,Lakeside
S02320,Lakeside Hollow 3,49.046231,12.414394,Lakeside
S02321,Lakeside Mill 4,49.045496,12.409584,Lakeside
S02322,Lakeside Baths 4,49.043209,12.395183,Lakeside
S02323,Lakeside Crossing 2,49.04243,12.390389,Lakeside
S02324,Lakeside Steps 2,49.041647,12.385596,Lakeside
S02325,Lakeside Hospital 3,49.040867,12.380803,Lakeside
S02326,Lakeside Fountain 2,49.040122,12.376135,Lakeside
S02327,Westbridge Wharf 5,49.001021,12.46701,Westbridge
S02328,Foundry Granary 4,48.988091,12.46592,Foundry
S02329,Foundry Court 6,48.981619,12.465592,Foundry
S02330,Foundry Quay 6,48.971915,12.465979,Foundry
S02331,Foundry Common 5,48.956232,12.471611,Foundry
S02332,Vinegrove Depot 6,48.953305,12.473712,Vinegrove
S02333,Vinegrove Depot 7,48.950497,12.476164,Vinegrove
S02334,Vinegrove Yard 5,48.945016,12.481413,Vinegrove
S02335,Riverside Quay,48.939402,12.486321,Riverside
S02336,Riverside Mill,48.93652,12.488566,Riverside
S02337,Riverside Quay 2,48.933619,12.490753,Riverside
S02338,Riverside Fields 2,48.930708,12.492911,Riverside
S02339,Riverside Green 2,48.927792,12.495051,Riverside
S02340,Riverside Priory,48.924872,12.49718,Riverside
S02341,Riverside Steps 2,48.921949,12.499299,Riverside
S02342,Riverside Quay 3,48.916098,12.50352,Riverside
S02343,Riverside Museum 2,48.913172,12.505626,Riverside
S02344,Riverside Arcade 2,48.910245,12.507731,Riverside
S02345,Riverside Exchange 2,48.90732,12.509845,Riverside
S02346,Hillcrest Stadium 2,48.966492,12.440251,Hillcrest
S02347,Foundry Arcade 5,48.965989,12.445119,Foundry
S02348,Foundry Mill 5,48.965495,12.449991,Foundry
S02349,Foundry Halt 9,48.965359,12.454913,Foundry
S02350,Foundry Depot 5,48.965791,12.45979,Foundry
S02351,Foundry Mill 6,48.968649,12.468587,Foundry
S02352,Foundry Locks 4,48.972535,12.476474,Foundry
S02353,Foundry Gate 6,48.974526,12.480364,Foundry
S02354,Elmwood Terminal 4,48.976455,12.484325,Elmwood
S02355,Elmwood Park 3,48.981635,12.496837,Elmwood
S02356,Marsh End Museum 4,48.990839,12.522848,Marsh End
S02357,Marsh End Fountain 4,48.991853,12.527532,Marsh End
S02358,Marsh End Crossing 9,48.993187,12.542152,Marsh End
S02359,Brickworks Halt 4,48.992086,12.576633,Brickworks
S02360,Foundry Crossing 4,48.956413,12.452051,Foundry
S02361,Foundry Museum 7,48.959622,12.452708,Foundry
S02362,Foundry Fountain 4,48.962827,12.453403,Foundry
S02363,Foundry Halt 10,48.969191,12.455209,Foundry
S02364,Foundry Fields 4,48.981842,12.459421,Foundry
S02365,Foundry Hospital 8,48.994136,12.465576,Foundry
S02366,Foundry Quay 7,48.997137,12.467426,Foundry
S02367,Westbridge Junction 5,49.000108,12.469386,Westbridge
S02368,Oldtown Halt 8,49.0159,12.486129,Oldtown
S02369,Oldtown Depot 6,49.017974,12.48992,Oldtown
S02370,Oldtown Steps 5,49.019981,12.493794,Oldtown
S02371,Fairmount Terminal 2,48.939877,12.577388,Fairmount
S02372,Fairmount Exchange 2,48.942432,12.574362,Fairmount
S02373,Fairmount Quay 2,48.944961,12.571284,Fairmount
S02374,Fairmount Halt 4,48.950111,12.56531,Fairmount
S02375,Fairmount Priory 2,48.952774,12.562508,Fairmount
S02376,Fairmount Chapel 4,48.955513,12.559879,Fairmount
S02377,Brickworks Junction 4,48.95836,12.557534,Brickworks
S02378,Brickworks Row 7,48.961273,12.555383,Brickworks
S02379,Brickworks Market 2,48.964233,12.553386,Brickworks
S02380,Brickworks Fields 2,48.967223,12.551494,Brickworks
S02381,Brickworks Market 3,48.970241,12.549709,Brickworks
S02382,Brickworks Observatory 7,48.976331,12.546361,Brickworks
S02383,Marsh End Priory 8,48.985584,12.54187,Marsh End
S02384,Marsh End Hollow 5,48.991851,12.539386,Marsh End
S02385,Marsh End Exchange 5,48.998164,12.537194,Marsh End
S02386,Harborside Depot 4,49.050932,12.599811,Harborside
S02387,Harborside Fields 2,49.049923,12.590054,Harborside
S02388,Harborside Steps 4,49.049414,12.585175,Harborside
S02389,Harborside Terminal 3,49.039326,12.549271,Harborside
S02390,Harborside Hollow 3,49.035475,12.541331,Harborside
S02391,Harborside Arcade 3,49.033537,12.537376,Harborside
S02392,Harborside Crossing 3,49.031618,12.533398,Harborside
S02393,Harborside Tower 4,49.02792,12.525293,Harborside
S02394,Harborside Cemetery 5,49.026181,12.521128,Harborside
S02395,Oldtown Fountain 3,49.01931,12.50439,Oldtown
S02396,Oldtown Works 4,49.017603,12.500194,Oldtown
S02397,Westbridge Fields 6,49.008482,12.47408,Westbridge
S02398,Westbridge Priory 4,49.0047,12.455239,Westbridge
S02399,Westbridge Yard 4,49.003618,12.445509,Westbridge
S02400,Westbridge Rise 6,49.003189,12.440618,Westbridge
S02401,Westbridge Park 4,49.002188,12.425892,Westbridge
S02402,Southgate Fields 2,49.001923,12.420974,Southgate
S02403,Southgate Crossing 2,49.001416,12.411134,Southgate
S02404,Southgate Row 2,49.001109,12.406222,Southgate
S02405,Foundry Steps 7,48.953582,12.470022,Foundry
S02406,Vinegrove Junction 6,48.956132,12.479086,Vinegrove
S02407,Vinegrove Mill 4,48.958698,12.48814,Vinegrove
S02408,Vinegrove Museum 5,48.959958,12.492682,Vinegrove
S02409,Vinegrove Rise 5,48.963554,12.506423,Vinegrove
S02410,Vinegrove Court 7,48.964642,12.511068,Vinegrove
S02411,Vinegrove Row 2,48.965624,12.515766,Vinegrove
S02412,Vinegrove Market 4,48.967243,12.525313,Vinegrove
S02413,Brickworks School 6,48.969073,12.539842,Brickworks
S02414,Brickworks Stadium 4,48.970863,12.554383,Brickworks
S02415,Brickworks Baths 8,48.972166,12.564045,Brickworks
S02416,Brickworks Observatory 8,48.973407,12.573726,Brickworks
S02417,Brickworks Hospital 4,48.974104,12.578543,Brickworks
S02418,Junction Rise 3,48.975845,12.58804,Junction
S02419,Junction Granary 4,48.976979,12.592658,Junction
S02420,Junction Quay 5,48.9783,12.597161,Junction
S02421,Junction Observatory 5,48.979769,12.601556,Junction
S02422,Junction Hollow 2,48.981322,12.605884,Junction
S02423,Junction Works 2,48.982935,12.610162,Junction
S02424,Junction Exchange 3,48.984592,12.6144,Junction
S02425,Junction Hospital 6,48.986269,12.61862,Junction
S02426,Junction Chapel 3,48.98793,12.622854,Junction
S02427,Brickworks Museum 7,48.980043,12.582302,Brickworks
S02428,Brickworks Hollow 5,48.981031,12.572553,Brickworks
S02429,Brickworks Works 4,48.982535,12.557933,Brickworks
S02430,Brickworks Observatory 9,48.983135,12.553085,Brickworks
S02431,Brickworks Granary 5,48.983813,12.548262,Brickworks
S02432,Brickworks Steps 3,48.984597,12.543476,Brickworks
S02433,Marsh End Observatory 5,48.98934,12.525155,Marsh End
S02434,Oldtown Granary 4,48.992423,12.516479,Oldtown
S02435,Oldtown Bridge 9,48.994059,12.512221,Oldtown
S02436,Oldtown Terminal 4,48.995725,12.50799,Oldtown
S02437,Oldtown Fountain 4,48.997402,12.50377,Oldtown
S02438,Oldtown Cemetery 2,48.99907,12.49954,Oldtown
S02439,Oldtown Court 3,49.00073,12.495303,Oldtown
S02440,Oldtown Hollow 4,49.004252,12.487023,Oldtown
S02441,Westbridge Halt 6,49.011512,12.470677,Westbridge
S02442,Westbridge Exchange 4,49.013154,12.466424,Westbridge
S02443,Westbridge Yard 5,49.014588,12.462,Westbridge
S02444,Westbridge Baths 6,49.015797,12.457423,Westbridge
S02445,Westbridge Locks 5,49.016821,12.45274,Westbridge
S02446,Westbridge Baths 7,49.018491,12.443203,Westbridge
S02447,Westbridge Common 6,49.019234,12.438398,Westbridge
S02448,Harborside Gate 2,49.051602,12.624084,Harborside
S02449,Harborside Market 3,49.049633,12.620163,Harborside
S02450,Harborside Hospital 5,49.047672,12.616233,Harborside
S02451,Harborside Library 2,49.045709,12.612304,Harborside
S02452,Harborside Steps 5,49.043741,12.608382,Harborside
S02453,Harborside Cemetery 6,49.041766,12.604469,Harborside
S02454,Harborside Library 3,49.039781,12.600567,Harborside
S02455,Harborside Baths 5,49.037783,12.596681,Harborside
S02456,Harborside Yard 3,49.035767,12.592818,Harborside
S02457,Harborside Depot 5,49.023195,12.570235,Harborside
S02458,Harborside Gate 3,49.02107,12.56651,Harborside
S02459,Harborside Common 3,49.018953,12.562774,Harborside
S02460,Marsh End Junction 9,48.998333,12.524727,Marsh End
S02461,Oldtown Depot 7,48.996355,12.520821,Oldtown
S02462,Oldtown Wharf 2,48.990653,12.508839,Oldtown
S02463,Elmwood Fields 2,48.987003,12.500689,Elmwood
S02464,Elmwood Bridge 3,48.985204,12.496588,Elmwood
S02465,Elmwood Works 6,48.983417,12.492474,Elmwood
S02466,Elmwood Circus 4,48.981638,12.488352,Elmwood
S02467,Elmwood Depot 2,48.979863,12.484227,Elmwood
S02468,Foundry Bridge 7,48.978082,12.480108,Foundry
S02469,Greenfield Green 2,49.078591,12.430638,Greenfield
S02470,Greenfield Tower 2,49.075837,12.433237,Greenfield
S02471,Greenfield Fields 2,49.073099,12.435872,Greenfield
S02472,Greenfield Works 2,49.07036,12.438508,Greenfield
S02473,Greenfield School 2,49.067616,12.441131,Greenfield
S02474,Greenfield Terminal 2,49.064863,12.443731,Greenfield
S02475,Kestrel Park Barracks 6,49.053699,12.453743,Kestrel Park
S02476,Kestrel Park School 7,49.050849,12.456086,Kestrel Park
S02477,Kestrel Park Observatory 4,49.047968,12.45834,Kestrel Park
S02478,Kestrel Park Halt 4,49.045065,12.460526,Kestrel Park
S02479,Kestrel Park Wharf 4,49.039208,12.464738,Kestrel Park
S02480,Kestrel Park Stadium 5,49.033299,12.468777,Kestrel Park
S02481,Kestrel Park Baths 2,49.024366,12.474591,Kestrel Park
S02482,Kestrel Park Cemetery 2,49.021375,12.476479,Kestrel Park
S02483,Oldtown Junction 3,49.012363,12.482001,Oldtown
S02484,Oldtown Cemetery 3,48.994101,12.492089,Oldtown
S02485,Elmwood Chapel 4,48.991044,12.493715,Elmwood
S02486,Elmwood Hospital 4,48.987988,12.495344,Elmwood
S02487,Elmwood Baths 4,48.981888,12.498653,Elmwood
S02488,Elmwood Wharf 2,48.978844,12.500333,Elmwood
S02489,Elmwood Locks 4,48.969712,12.505376,Elmwood
S02490,Vinegrove Mill 5,48.957538,12.512098,Vinegrove
S02491,Vinegrove Market 5,48.954494,12.513779,Vinegrove
S02492,Oldtown Yard 8,48.991318,12.518868,Oldtown
S02493,Oldtown Fountain 5,48.992858,12.504253,Oldtown
S02494,Oldtown Wharf 3,48.99401,12.494542,Oldtown
S02495,Oldtown Chapel 7,48.994649,12.489705,Oldtown
S02496,Foundry Court 7,48.996986,12.475339,Foundry
S02497,Westbridge Locks 6,49.000765,12.456461,Westbridge
S02498,Westbridge Tower 3,49.005709,12.432964,Westbridge
S02499,Southgate Hollow 2,49.008809,12.418933,Southgate
S02500,Southgate Fields 3,49.009844,12.414255,Southgate
S02501,Southgate Steps 3,49.010855,12.409567,Southgate
S02502,Southgate Junction 3,49.011828,12.404859,Southgate
S02503,Southgate Barracks 3,49.012752,12.400128,Southgate
S02504,Southgate Exchange 4,49.013606,12.395367,Southgate
S02505,Southgate Museum 5,49.014376,12.390573,Southgate
S02506,Southgate Stadium 2,49.015086,12.385757,Southgate
S02507,Southgate Priory 4,49.01575,12.380925,Southgate
S02508,Southgate Gate 2,49.016378,12.376083,Southgate
S02509,Southgate School 2,49.01698,12.371232,Southgate
S02510,Southgate Bridge 3,49.017564,12.366377,Southgate
S02511,Southgate Tower 3,49.018139,12.361519,Southgate
S02512,Southgate Fountain 2,49.01872,12.356662,Southgate
S02513,Marsh End Bridge 6,48.988823,12.553203,Marsh End
S02514,Marsh End Circus 6,49.002828,12.532783,Marsh End
S02515,Marsh End Tower 5,49.004572,12.528629,Marsh End
S02516,Oldtown Circus 6,49.007375,12.519737,Oldtown
S02517,Oldtown Quay 8,49.009941,12.510673,Oldtown
S02518,Oldtown Green 7,49.012312,12.50149,Oldtown
S02519,Kestrel Park Stadium 6,49.028208,12.458743,Kestrel Park
S02520,Harborside Arcade 4,49.046908,12.608371,Harborside
S02521,Harborside Common 4,49.045242,12.604136,Harborside
S02522,Harborside Exchange 2,49.041909,12.595667,Harborside
S02523,Harborside Fountain 2,49.040242,12.591433,Harborside
S02524,Harborside School 5,49.028582,12.561791,Harborside
S02525,Harborside Junction 4,49.026918,12.557555,Harborside
S02526,Harborside Baths 6,49.023591,12.549084,Harborside
S02527,Marsh End Court 9,49.018601,12.536378,Marsh End
S02528,Oldtown Court 4,49.010283,12.515204,Oldtown
S02529,Oldtown Court 5,49.008619,12.510969,Oldtown
S02530,Oldtown Market 2,49.003628,12.498268,Oldtown
S02531,Oldtown Mill 5,49.000299,12.489802,Oldtown
S02532,Southgate Cemetery 2,48.989227,12.406943,Southgate
S02533,Southgate Tower 4,48.992366,12.415573,Southgate
S02534,Southgate Court 3,48.995554,12.424162,Southgate
S02535,Westbridge School 4,48.997131,12.428472,Westbridge
S02536,Westbridge Rise 7,49.000217,12.437149,Westbridge
S02537,Westbridge Crossing 3,49.001712,12.441525,Westbridge
S02538,Westbridge Halt 7,49.005853,12.454914,Westbridge
S02539,Westbridge Green 7,49.008752,12.469024,Westbridge
S02540,Oldtown Works 5,49.011706,12.50326,Oldtown
S02541,Oldtown Park 7,49.012664,12.513021,Oldtown
S02542,Marsh End Depot 6,49.013448,12.522821,Marsh End
S02543,Marsh End Library 7,49.015916,12.537091,Marsh End
S02544,Marsh End Halt 3,49.017467,12.541418,Marsh End
S02545,Harborside Library 4,49.019371,12.545405,Harborside
S02546,Harborside Depot 6,49.021503,12.549119,Harborside
S02547,Harborside Yard 4,49.028487,12.559404,Harborside
S02548,Lakeside Library 3,49.038291,12.372574,Lakeside
S02549,Lakeside Stadium 4,49.036354,12.376531,Lakeside
S02550,Lakeside Park 4,49.034432,12.380505,Lakeside
S02551,Lakeside Common 2,49.032511,12.384479,Lakeside
S02552,Lakeside Crossing 3,49.030585,12.388449,Lakeside
S02553,Lakeside Library 4,49.028652,12.39241,Lakeside
S02554,Lakeside Park 5,49.026709,12.39636,Lakeside
S02555,Lakeside Terminal 4,49.024753,12.400294,Lakeside
S02556,Lakeside Court 2,49.020787,12.408099,Lakeside
S02557,Southgate Court 4,49.018766,12.411956,Southgate
S02558,Southgate Gate 3,49.016708,12.415767,Southgate
S02559,Southgate Court 5,49.014615,12.419533,Southgate
S02560,Westbridge Hospital 4,49.010351,12.426962,Westbridge
S02561,Westbridge Baths 8,49.008188,12.430634,Westbridge
S02562,Westbridge Exchange 5,49.003815,12.437914,Westbridge
S02563,Westbridge Observatory 6,48.999403,12.445138,Westbridge
S02564,Foundry Bridge 8,48.986046,12.466633,Foundry
