route_id,service_id,trip_id,trip_headsign,direction_id
R109,WD,R109-1-WD,Westbridge Fields 4,1
R109,WE,R109-0-WE,Riverside Exchange 2,0
R109,WE,R109-1-WE,Westbridge Fields 4,1
R110,WD,R110-0-WD,Brickworks Halt 4,0
R110,WD,R110-1-WD,Hillcrest Stadium 2,1
R111,WD,R111-0-WD,Oldtown Tower 5,0
R111,WD,R111-1-WD,Foundry Crossing 4,1
R111,WE,R111-0-WE,Oldtown Tower 5,0
R111,WE,R111-1-WE,Foundry Crossing 4,1
R112,WD,R112-0-WD,Harborside Park,0
R112,WD,R112-1-WD,Fairmount Terminal 2,1
R112,WE,R112-0-WE,Harborside Park,0
R112,WE,R112-1-WE,Fairmount Terminal 2,1
R113,WD,R113-0-WD,Southgate Row 2,0
R113,WD,R113-1-WD,Harborside Depot 4,1
R113,WE,R113-0-WE,Southgate Row 2,0
R113,WE,R113-1-WE,Harborside Depot 4,1
R114,WD,R114-0-WD,Junction Chapel 3,0
R114,WD,R114-1-WD,Foundry Steps 7,1
R114,WE,R114-0-WE,Junction Chapel 3,0
R114,WE,R114-1-WE,Foundry Steps 7,1
R115,WD,R115-0-WD,Westbridge Court 5,0
R115,WD,R115-1-WD,Brickworks Museum 7,1
R115,WE,R115-0-WE,Westbridge Court 5,0
R115,WE,R115-1-WE,Brickworks Museum 7,1
R116,WD,R116-0-WD,Foundry Bridge 7,0
R116,WD,R116-1-WD,Harborside Gate 2,1
R116,WE,R116-0-WE,Foundry Bridge 7,0
R116,WE,R116-1-WE,Harborside Gate 2,1
R117,WD,R117-0-WD,Vinegrove Market 5,0
R117,WD,R117-1-WD,Greenfield Green 2,1
R118,WD,R118-0-WD,Southgate Fountain 2,0
R118,WD,R118-1-WD,Marsh End Quay 3,1
R118,WE,R118-0-WE,Southgate Fountain 2,0
R118,WE,R118-1-WE,Marsh End Quay 3,1
R119,WD,R119-0-WD,Kestrel Park Market 5,0
R119,WD,R119-1-WD,Marsh End Bridge 6,1
R119,WE,R119-0-WE,Kestrel Park Market 5,0
R119,WE,R119-1-WE,Marsh End Bridge 6,1
R120,WD,R120-0-WD,Hillcrest Granary,0
R120,WD,R120-1-WD,Harborside Arcade 4,1
R121,WD,R121-0-WD,Harborside Yard 4,0
R121,WD,R121-1-WD,Southgate Cemetery 2,1
R121,WE,R121-0-WE,Harborside Yard 4,0
R121,WE,R121-1-WE,Southgate Cemetery 2,1
R122,WD,R122-0-WD,Vinegrove Fountain,0
R122,WD,R122-1-WD,Lakeside Library 3,1
R122,WE,R122-0-WE,Vinegrove Fountain,0
R122,WE,R122-1-WE,Lakeside Library 3,1
R123,WD,R123-0-WD,Marsh End Steps 2,0
R123,WD,R123-1-WD,Brickworks School 7,1
R123,WE,R123-0-WE,Marsh End Steps 2,0
R123,WE,R123-1-WE,Brickworks School 7,1
R124,WD,R124-0-WD,Riverside Green 3,0
R124,WD,R124-1-WD,Westbridge Common 6,1
R124,WE,R124-0-WE,Riverside Green 3,0
R124,WE,R124-1-WE,Westbridge Common 6,1
R125,WD,R125-0-WD,Vinegrove Halt 5,0
R125,WD,R125-1-WD,Greenfield Park 2,1
R125,WE,R125-0-WE,Vinegrove Halt 5,0
R125,WE,R125-1-WE,Greenfield Park 2,1
R126,WD,R126-0-WD,Brickworks Stadium 4,0
R126,WD,R126-1-WD,Northgate Circus 5,1
R126,WE,R126-0-WE,Brickworks Stadium 4,0
R126,WE,R126-1-WE,Northgate Circus 5,1
R127,WD,R127-0-WD,Harborside Yard 5,0
R127,WD,R127-1-WD,Fairmount Barracks 2,1
R128,WD,R128-0-WD,Vinegrove Exchange 6,0
R128,WD,R128-1-WD,Kestrel Park Junction 3,1
R128,WE,R128-0-WE,Vinegrove Exchange 6,0
R128,WE,R128-1-WE,Kestrel Park Junction 3,1
R129,WD,R129-0-WD,Marsh End Quay 6,0
R129,WD,R129-1-WD,Northgate Gate 4,1
R129,WE,R129-0-WE,Marsh End Quay 6,0
R129,WE,R129-1-WE,Northgate Gate 4,1
R130,WD,R130-0-WD,Harborside Green,0
R130,WD,R130-1-WD,Lakeside Crossing 4,1
R130,WE,R130-0-WE,Harborside Green,0
R130,WE,R130-1-WE,Lakeside Crossing 4,1
R131,WD,R131-0-WD,Hillcrest Junction 7,0
R131,WD,R131-1-WD,Greenfield Park 2,1
R131,WE,R131-0-WE,Hillcrest Junction 7,0
R131,WE,R131-1-WE,Greenfield Park 2,1
R132,WD,R132-0-WD,Steelyard Hollow 2,0
R132,WD,R132-1-WD,Brickworks Baths 9,1
R132,WE,R132-0-WE,Steelyard Hollow 2,0
R132,WE,R132-1-WE,Brickworks Baths 9,1
R133,WD,R133-0-WD,Harborside Halt 4,0
R133,WD,R133-1-WD,Lakeside Cemetery,1
R133,WE,R133-0-WE,Harborside Halt 4,0
R133,WE,R133-1-WE,Lakeside Cemetery,1
R134,WD,R134-0-WD,Marsh End Gate 6,0
R134,WD,R134-1-WD,Foundry Park,1
R134,WE,R134-0-WE,Marsh End Gate 6,0
R134,WE,R134-1-WE,Foundry Park,1
R135,WD,R135-0-WD,Brickworks Fields 3,0
R135,WD,R135-1-WD,Kestrel Park Wharf 5,1
R135,WE,R135-0-WE,Brickworks Fields 3,0
R135,WE,R135-1-WE,Kestrel Park Wharf 5,1
R136,WD,R136-0-WD,Southgate Hollow 3,0
R136,WD,R136-1-WD,Greenfield Fountain 3,1
R136,WE,R136-0-WE,Southgate Hollow 3,0
R136,WE,R136-1-WE,Greenfield Fountain 3,1
R137,WD,R137-0-WD,Vinegrove Cemetery 6,0
R137,WD,R137-1-WD,Lakeside Halt 4,1
R137,WE,R137-0-WE,Vinegrove Cemetery 6,0
R137,WE,R137-1-WE,Lakeside Halt 4,1
R138,WD,R138-0-WD,Lakeside Locks 4,0
R138,WD,R138-1-WD,Harborside Bridge 3,1
R138,WE,R138-0-WE,Lakeside Locks 4,0
R138,WE,R138-1-WE,Harborside Bridge 3,1
R139,WD,R139-0-WD,Marsh End Green 5,0
R139,WD,R139-1-WD,Riverside Hollow 2,1
R139,WE,R139-0-WE,Marsh End Green 5,0
R139,WE,R139-1-WE,Riverside Hollow 2,1
R140,WD,R140-0-WD,Fairmount Chapel,0
R140,WD,R140-1-WD,Greenfield Green 3,1
R140,WE,R140-0-WE,Fairmount Chapel,0
R140,WE,R140-1-WE,Greenfield Green 3,1
R141,WD,R141-0-WD,Foundry Halt,0
R141,WD,R141-1-WD,Fairmount Library 3,1
R141,WE,R141-0-WE,Foundry Halt,0
R141,WE,R141-1-WE,Fairmount Library 3,1
R142,WD,R142-0-WD,Hillcrest Crossing 2,0
R142,WD,R142-1-WD,Steelyard Cemetery 3,1
R142,WE,R142-0-WE,Hillcrest Crossing 2,0
R142,WE,R142-1-WE,Steelyard Cemetery 3,1
R143,WD,R143-0-WD,Northgate Steps 2,0
R143,WD,R143-1-WD,Beech Street,1
R143,WE,R143-0-WE,Northgate Steps 2,0
R143,WE,R143-1-WE,Beech Street,1
R144,WD,R144-0-WD,Foundry Arcade 6,0
R144,WD,R144-1-WD,Marsh End Chapel 7,1
R145,WD,R145-0-WD,Lakeside Crossing 7,0
R145,WD,R145-1-WD,Vinegrove Park 6,1
R145,WE,R145-0-WE,Lakeside Crossing 7,0
R145,WE,R145-1-WE,Vinegrove Park 6,1
R146,WD,R146-0-WD,Harborside Cemetery 2,0
R146,WD,R146-1-WD,Fairmount Chapel 5,1
R146,WE,R146-0-WE,Harborside Cemetery 2,0
R146,WE,R146-1-WE,Fairmount Chapel 5,1
R147,WD,R147-0-WD,Marsh End Bridge 7,0
R147,WD,R147-1-WD,Lakeside Terminal 7,1
R148,WD,R148-0-WD,Southgate Common 2,0
R148,WD,R148-1-WD,Cedar Lane,1
R148,WE,R148-0-WE,Southgate Common 2,0
R148,WE,R148-1-WE,Cedar Lane,1
R149,WD,R149-0-WD,Northgate Junction 7,0
R149,WD,R149-1-WD,Vinegrove Yard 7,1
R149,WE,R149-0-WE,Northgate Junction 7,0
R149,WE,R149-1-WE,Vinegrove Yard 7,1
R150,WD,R150-0-WD,Junction Depot 4,0
R150,WD,R150-1-WD,Lakeside Crossing 8,1
R151,WD,R151-0-WD,Junction Hollow 3,0
R151,WD,R151-1-WD,Vinegrove Hollow 6,1
R151,WE,R151-0-WE,Junction Hollow 3,0
R151,WE,R151-1-WE,Vinegrove Hollow 6,1
R152,WD,R152-0-WD,Lakeside Fields 3,0
R152,WD,R152-1-WD,Harborside Depot 7,1
R153,WD,R153-0-WD,Kestrel Park Cemetery,0
R153,WD,R153-1-WD,Vinegrove Works 3,1
R153,WE,R153-0-WE,Kestrel Park Cemetery,0
R153,WE,R153-1-WE,Vinegrove Works 3,1
R154,WD,R154-0-WD,Riverside Park 2,0
R154,WD,R154-1-WD,Greenfield Chapel 3,1
R154,WE,R154-0-WE,Riverside Park 2,0
R154,WE,R154-1-WE,Greenfield Chapel 3,1
R155,WD,R155-0-WD,Marsh End Steps,0
R155,WD,R155-1-WD,Kestrel Park Market 5,1
R155,WE,R155-0-WE,Marsh End Steps,0
R155,WE,R155-1-WE,Kestrel Park Market 5,1
R156,WD,R156-0-WD,Foundry Quay 8,0
R156,WD,R156-1-WD,Marsh End School 4,1
R156,WE,R156-0-WE,Foundry Quay 8,0
R156,WE,R156-1-WE,Marsh End School 4,1
R157,WD,R157-0-WD,Junction Yard 2,0
R157,WD,R157-1-WD,Southgate Mill 3,1
R158,WD,R158-0-WD,Greenfield Granary 3,0
R158,WD,R158-1-WD,Vinegrove Quay 5,1
R158,WE,R158-0-WE,Greenfield Granary 3,0
R158,WE,R158-1-WE,Vinegrove Quay 5,1
R159,WD,R159-0-WD,Foundry Gate 7,0
R159,WD,R159-1-WD,Elmwood Museum 3,1
R159,WE,R159-0-WE,Foundry Gate 7,0
R159,WE,R159-1-WE,Elmwood Museum 3,1
R160,WD,R160-0-WD,Kestrel Park Hospital 7,0
R160,WD,R160-1-WD,Marsh End Crossing 5,1
R160,WE,R160-0-WE,Kestrel Park Hospital 7,0
R160,WE,R160-1-WE,Marsh End Crossing 5,1
R161,WD,R161-0-WD,Southgate Crossing 3,0
R161,WD,R161-1-WD,Vinegrove Terminal 6,1
R161,WE,R161-0-WE,Southgate Crossing 3,0
R161,WE,R161-1-WE,Vinegrove Terminal 6,1
R162,WD,R162-0-WD,Riverside Depot 2,0
R162,WD,R162-1-WD,Harborside Common 7,1
R163,WD,R163-0-WD,Harborside Fields 4,0
R163,WD,R163-1-WD,Lakeside Depot 4,1
R163,WE,R163-0-WE,Harborside Fields 4,0
R163,WE,R163-1-WE,Lakeside Depot 4,1
R164,WD,R164-0-WD,Brickworks Bridge 4,0
R164,WD,R164-1-WD,Elmwood Baths 2,1
R164,WE,R164-0-WE,Brickworks Bridge 4,0
R164,WE,R164-1-WE,Elmwood Baths 2,1
R165,WD,R165-0-WD,Southgate Stadium 5,0
R165,WD,R165-1-WD,Junction Stadium 3,1
R165,WE,R165-0-WE,Southgate Stadium 5,0
R165,WE,R165-1-WE,Junction Stadium 3,1
R166,WD,R166-0-WD,Lakeside Crossing 3,0
R166,WD,R166-1-WD,Brickworks Circus 3,1
R167,WD,R167-0-WD,Linden Street,0
R167,WD,R167-1-WD,Brickworks Works 5,1
R168,WD,R168-0-WD,Junction Market 7,0
R168,WD,R168-1-WD,Hillcrest Hollow 5,1
R168,WE,R168-0-WE,Junction Market 7,0
R168,WE,R168-1-WE,Hillcrest Hollow 5,1
R169,WD,R169-0-WD,Foundry Bridge 9,0
R169,WD,R169-1-WD,Kestrel Park Stadium 7,1
R169,WE,R169-0-WE,Foundry Bridge 9,0
R169,WE,R169-1-WE,Kestrel Park Stadium 7,1
R170,WD,R170-0-WD,Oldtown Granary 2,0
R170,WD,R170-1-WD,Junction Row 3,1
R170,WE,R170-0-WE,Oldtown Granary 2,0
R170,WE,R170-1-WE,Junction Row 3,1
R171,WD,R171-0-WD,Vinegrove Park 10,0
R171,WD,R171-1-WD,Lakeside Green 5,1
R171,WE,R171-0-WE,Vinegrove Park 10,0
R171,WE,R171-1-WE,Lakeside Green 5,1
R172,WD,R172-0-WD,Southgate Park 2,0
R172,WD,R172-1-WD,Junction Exchange 6,1
R173,WD,R173-0-WD,Hillcrest Mill 9,0
R173,WD,R173-1-WD,Greenfield Priory 4,1
R174,WD,R174-0-WD,Junction Junction 6,0
R174,WD,R174-1-WD,Lakeside Exchange 3,1
R174,WE,R174-0-WE,Junction Junction 6,0
R174,WE,R174-1-WE,Lakeside Exchange 3,1
R175,WD,R175-0-WD,Brickworks Green 6,0
R175,WD,R175-1-WD,Southgate Hospital 4,1
R175,WE,R175-0-WE,Brickworks Green 6,0
R175,WE,R175-1-WE,Southgate Hospital 4,1
R176,WD,R176-0-WD,Hillcrest Rise 10,0
R176,WD,R176-1-WD,Northgate Common 3,1
R176,WE,R176-0-WE,Hillcrest Rise 10,0
R176,WE,R176-1-WE,Northgate Common 3,1
R177,WD,R177-0-WD,Kestrel Park Hollow 8,0
R177,WD,R177-1-WD,Harborside Depot 8,1
R178,WD,R178-0-WD,Westbridge Hollow 2,0
R178,WD,R178-1-WD,Junction Quay 2,1
R178,WE,R178-0-WE,Westbridge Hollow 2,0
R178,WE,R178-1-WE,Junction Quay 2,1
R179,WD,R179-0-WD,Northgate Fountain 6,0
R179,WD,R179-1-WD,Vinegrove Junction 6,1
R179,WE,R179-0-WE,Northgate Fountain 6,0
R179,WE,R179-1-WE,Vinegrove Junction 6,1
R180,WD,R180-0-WD,Junction Works 3,0
R180,WD,R180-1-WD,Kestrel Park Circus 5,1
R180,WE,R180-0-WE,Junction Works 3,0
R180,WE,R180-1-WE,Kestrel Park Circus 5,1
R181,WD,R181-0-WD,Junction Common,0
R181,WD,R181-1-WD,Southgate Terminal 6,1
R181,WE,R181-0-WE,Junction Common,0
R181,WE,R181-1-WE,Southgate Terminal 6,1
R182,WD,R182-0-WD,Harborside Hospital 4,0
R182,WD,R182-1-WD,Brickworks Junction 7,1
R182,WE,R182-0-WE,Harborside Hospital 4,0
R182,WE,R182-1-WE,Brickworks Junction 7,1
R183,WD,R183-0-WD,Kestrel Park Hollow 4,0
R183,WD,R183-1-WD,Harborside Rise 5,1
R184,WD,R184-0-WD,Riverside Chapel 2,0
R184,WD,R184-1-WD,Westbridge Granary 4,1
R184,WE,R184-0-WE,Riverside Chapel 2,0
R184,WE,R184-1-WE,Westbridge Granary 4,1
R185,WD,R185-0-WD,Vinegrove Exchange 10,0
R185,WD,R185-1-WD,Southgate Crossing 4,1
R185,WE,R185-0-WE,Vinegrove Exchange 10,0
R185,WE,R185-1-WE,Southgate Crossing 4,1
R186,WD,R186-0-WD,Riverside Depot 3,0
R186,WD,R186-1-WD,Hillcrest Halt 4,1
R186,WE,R186-0-WE,Riverside Depot 3,0
R186,WE,R186-1-WE,Hillcrest Halt 4,1
R187,WD,R187-0-WD,Fairmount Hollow 2,0
R187,WD,R187-1-WD,Walnut Street,1
R187,WE,R187-0-WE,Fairmount Hollow 2,0
R187,WE,R187-1-WE,Walnut Street,1
R188,WD,R188-0-WD,Vinegrove Observatory 5,0
R188,WD,R188-1-WD,Lakeside Stadium 7,1
R188,WE,R188-0-WE,Vinegrove Observatory 5,0
R188,WE,R188-1-WE,Lakeside Stadium 7,1
R189,WD,R189-0-WD,Kestrel Park Museum,0
R189,WD,R189-1-WD,Marsh End Steps 5,1
R189,WE,R189-0-WE,Kestrel Park Museum,0
R189,WE,R189-1-WE,Marsh End Steps 5,1
R190,WD,R190-0-WD,Steelyard Terminal 2,0
R190,WD,R190-1-WD,Southgate Stadium 7,1
R191,WD,R191-0-WD,Fairmount Chapel 6,0
R191,WD,R191-1-WD,Harborside Halt 5,1
R191,WE,R191-0-WE,Fairmount Chapel 6,0
R191,WE,R191-1-WE,Harborside Halt 5,1
R192,WD,R192-0-WD,Southgate Stadium 3,0
R192,WD,R192-1-WD,Riverside Green 5,1
R192,WE,R192-0-WE,Southgate Stadium 3,0
R192,WE,R192-1-WE,Riverside Green 5,1
R193,WD,R193-0-WD,Harborside Crossing 5,0
R193,WD,R193-1-WD,Westbridge Tower 4,1
R193,WE,R193-0-WE,Harborside Crossing 5,0
R193,WE,R193-1-WE,Westbridge Tower 4,1
R194,WD,R194-0-WD,Fairmount Museum 5,0
R194,WD,R194-1-WD,Harborside Wharf 5,1
R194,WE,R194-0-WE,Fairmount Museum 5,0
R194,WE,R194-1-WE,Harborside Wharf 5,1
R195,WD,R195-0-WD,Riverside Depot 5,0
R195,WD,R195-1-WD,Harborside Barracks 2,1
R196,WD,R196-0-WD,Greenfield Hospital 3,0
R196,WD,R196-1-WD,Junction Chapel 4,1
R196,WE,R196-0-WE,Greenfield Hospital 3,0
R196,WE,R196-1-WE,Junction Chapel 4,1
R197,WD,R197-0-WD,Northgate Library 6,0
R197,WD,R197-1-WD,Junction Steps 4,1
R197,WE,R197-0-WE,Northgate Library 6,0
R197,WE,R197-1-WE,Junction Steps 4,1
R198,WD,R198-0-WD,Junction Terminal 3,0
R198,WD,R198-1-WD,Lakeside Junction 5,1
R198,WE,R198-0-WE,Junction Terminal 3,0
R198,WE,R198-1-WE,Lakeside Junction 5,1
R199,WD,R199-0-WD,Lakeside Stadium 8,0
R199,WD,R199-1-WD,Hillcrest Junction 2,1
R200,WD,R200-0-WD,Riverside Court 3,0
R200,WD,R200-1-WD,Harborside Bridge 6,1
R201,WD,R201-0-WD,Lakeside Junction 6,0
R201,WD,R201-1-WD,Harborside Halt 6,1
R201,WE,R201-0-WE,Lakeside Junction 6,0
R201,WE,R201-1-WE,Harborside Halt 6,1
R202,WD,R202-0-WD,Hillcrest Common 9,0
R202,WD,R202-1-WD,Junction Gate 7,1
R202,WE,R202-0-WE,Hillcrest Common 9,0
R202,WE,R202-1-WE,Junction Gate 7,1
R203,WD,R203-0-WD,Westbridge Baths 12,0
R203,WD,R203-1-WD,Marsh End Barracks 2,1
R204,WD,R204-0-WD,Maple Road,0
R204,WD,R204-1-WD,Fairmount Green 4,1
R204,WE,R204-0-WE,Maple Road,0
R204,WE,R204-1-WE,Fairmount Green 4,1
R205,WD,R205-0-WD,Hillcrest Hospital 2,0
R205,WD,R205-1-WD,Harborside Market 4,1
R205,WE,R205-0-WE,Hillcrest Hospital 2,0
R205,WE,R205-1-WE,Harborside Market 4,1
R206,WD,R206-0-WD,Kestrel Park Market 5,0
R206,WD,R206-1-WD,Marsh End Halt 3,1
R206,WE,R206-0-WE,Kestrel Park Market 5,0
R206,WE,R206-1-WE,Marsh End Halt 3,1
R207,WD,R207-0-WD,Riverside Barracks 3,0
R207,WD,R207-1-WD,Harborside Barracks 8,1
R207,WE,R207-0-WE,Riverside Barracks 3,0
R207,WE,R207-1-WE,Harborside Barracks 8,1
R208,WD,R208-0-WD,Kestrel Park Court 5,0
R208,WD,R208-1-WD,Vinegrove Halt 3,1
R208,WE,R208-0-WE,Kestrel Park Court 5,0
R208,WE,R208-1-WE,Vinegrove Halt 3,1
R209,WD,R209-0-WD,Brickworks Fields 6,0
R209,WD,R209-1-WD,Northgate Market 3,1
R209,WE,R209-0-WE,Brickworks Fields 6,0
R209,WE,R209-1-WE,Northgate Market 3,1
R210,WD,R210-0-WD,Steelyard Crossing 4,0
R210,WD,R210-1-WD,Westbridge Works 2,1
R210,WE,R210-0-WE,Steelyard Crossing 4,0
R210,WE,R210-1-WE,Westbridge Works 2,1
R211,WD,R211-0-WD,Fairmount Exchange 6,0
R211,WD,R211-1-WD,Riverside Park 5,1
R211,WE,R211-0-WE,Fairmount Exchange 6,0
R211,WE,R211-1-WE,Riverside Park 5,1
R212,WD,R212-0-WD,Southgate Chapel,0
R212,WD,R212-1-WD,Junction Works,1
R212,WE,R212-0-WE,Southgate Chapel,0
R212,WE,R212-1-WE,Junction Works,1
R213,WD,R213-0-WD,Riverside Green 2,0
R213,WD,R213-1-WD,Southgate Court 3,1
R213,WE,R213-0-WE,Riverside Green 2,0
R213,WE,R213-1-WE,Southgate Court 3,1
